gene_name	UNIPROT	difference	significant	logpval
NOC2L	Q9Y3T9	0.095773	NA	1.2659199999999999
NOC3L	Q8WTT2	0.208513	NA	2.5027599999999999
NOC4L	Q9BVI4	-0.0330012	NA	0.20946600000000001
NOL10	Q9BSC4	0.29797	+	2.3559899999999998
NOL11	Q9H8H0	-0.139455	NA	1.2633000000000001
NOL12	Q9UGY1	-0.566801	+	1.81501
NOL6	Q9H6R4	0.014693	NA	0.11489199999999999
NOL7	Q9UMY1	-0.325841	+	1.6419600000000001
NOL8	Q76FK4	-0.236791	NA	1.3707800000000001
NOL9	Q5SY16	-0.0148847	NA	4.2171500000000001E-2
NOLC1	Q14978	-0.336526	+	2.0125600000000001
NOM1	Q5C9Z4	-0.0802448	NA	0.37911099999999998
NOMO1	Q15155	1.50972	+	1.9774099999999999
NOMO2	Q5JPE7	0.383899	NA	0.46416600000000002
NONO	Q15233	-0.362119	+	1.99133
NOP10	Q9NPE3	0.332347	NA	0.64165899999999998
NOP14	P78316	-0.550636	+	3.7061500000000001
NOP16	Q9Y3C1	-0.653761	+	3.0104799999999998
NOP2	P46087	-0.148699	NA	1.0880700000000001
NOP53	Q9NZM5	-1.08814	+	6.4949300000000001
NOP56	O00567	0.141377	NA	2.02902
NOP58	Q9Y2X3	0.136535	NA	0.80449400000000004
NOP9	Q86U38	0.0630085	NA	0.32159399999999999
NOPCHAP1	Q8N5I9	-1.22824	+	3.8794400000000002
NOSIP	Q9Y314	-1.01546	+	4.2071199999999997
NOSTRIN	Q8IVI9	1.19985	+	1.1312199999999999
NOTCH1	P46531	0	NA	NaN
NOTCH2	Q04721	-0.127699	NA	0.19281300000000001
NPAT	Q14207	-0.249685	NA	1.08952
NPC1	O15118	0.286496	NA	0.97571799999999997
NPC2	P61916	0.604647	+	3.4781900000000001
NPEPL1	Q8NDH3	0.0563295	NA	0.176376
NPEPPS	P55786	0.156708	NA	2.2040799999999998
NPIPB5	A8MRT5	-0.316283	NA	0.44857999999999998
NPLOC4	Q8TAT6	0.0719073	NA	0.41192400000000001
NPM1	P06748	-0.405414	+	1.5197000000000001
NPM3	O75607	-0.166229	NA	0.78827800000000003
NPRL2	Q8WTW4	-1.36066	+	1.34213
NPRL3	Q12980	-0.647857	+	2.4794
NPTN	Q9Y639	-0.314595	NA	0.85925399999999996
NQO2	P16083	0.00155187	NA	8.6289000000000001E-3
NR1H2	P55055	3.1135100000000002	+	2.9322499999999998
NR2C2	P49116	0.154887	NA	0.56732099999999996
NR2C2AP	Q86WQ0	-0.427178	+	2.20662
NR2F2	P24468	-0.623836	+	2.4470200000000002
NR3C1	P04150	0.297797	NA	0.84172999999999998
NRAS	P01111	-0.235461	NA	1.1691100000000001
NRBF2	Q96F24	1.72451	+	1.6753499999999999
NRBP1	Q9UHY1	-0.0339859	NA	0.26962700000000001
NRBP2	Q9NSY0	0.240671	NA	0.20607900000000001
NRDC	O43847	-0.600111	+	3.5884200000000002
NRDE2	Q9H7Z3	0.296822	NA	0.65387499999999998
NRF1	Q16656	0.296866	+	2.4337900000000001
NRM	Q8IXM6	0.336906	NA	0.71822399999999997
NRP1	O14786	-0.990501	NA	0.38141599999999998
NSA2	O95478	-0.455776	+	6.3759499999999996
NSD1	Q96L73	0.514535	+	2.0229499999999998
NSD2	O96028	-0.948603	+	1.9945200000000001
NSD3	Q9BZ95	0.230537	NA	0.72639699999999996
NSDHL	Q15738	0.192353	NA	2.0994999999999999
NSF	P46459	0.27545	+	3.3294199999999998
NSFL1C	Q9UNZ2	-0.246277	+	2.90246
NSL1	Q96IY1	-0.399239	+	2.3828900000000002
NSMAF	Q92636	-0.411774	+	2.3076400000000001
NSMCE1	Q8WV22	-0.186262	NA	0.61947099999999999
NSMCE2	Q96MF7	-0.475322	+	1.8259799999999999
NSMCE3	Q96MG7	0.0426309	NA	0.115194
NSMCE4A	Q9NXX6	-0.123691	NA	0.847464
NSRP1	Q9H0G5	-1.715	+	2.1525400000000001
NSUN2	Q08J23	-0.216033	+	3.2017899999999999
NSUN3	Q9H649	-0.33618	NA	0.28241100000000002
NSUN4	Q96CB9	0.280137	NA	1.1701999999999999
NSUN5	Q96P11	0.149571	NA	2.2236099999999999
NSUN6	Q8TEA1	0.0507748	NA	0.12382700000000001
NT5C	Q8TCD5	0.27308	NA	1.11924
NT5C2	P49902	-0.0826452	NA	0.82972100000000004
NT5C3A	Q9H0P0	-0.205689	NA	1.1042099999999999
NT5C3B	Q969T7	-0.102913	NA	0.52098
NT5DC1	Q5TFE4	-0.549022	+	4.59436
NT5DC2	Q9H857	-0.555313	+	2.0098600000000002
NT5DC3	Q86UY8	-1.52879	+	2.1281500000000002
NTAN1	Q96AB6	0.191231	NA	0.12242
NTHL1	P78549	0.153791	NA	0.28127000000000002
NTMT1	Q9BV86	-0.441039	+	1.90795
NTPCR	Q9BSD7	0.0872633	NA	0.340696
NTRK1	P04629	0.565072	NA	0.60228199999999998
NTRK3	Q16288	2.82644	+	3.7615500000000002
NUB1	Q9Y5A7	0.0231483	NA	4.5211800000000003E-2
NUBP1	P53384	-0.0551169	NA	0.185942
NUBP2	Q9Y5Y2	0.0493109	NA	0.26180100000000001
NUBPL	Q8TB37	1.29204	NA	0.862371
NUCB1	Q02818	0.405574	NA	0.96834299999999995
NUCB2	P80303	-0.140562	NA	0.39342100000000002
NUCKS1	Q9H1E3	1.99013	+	2.73394
NUDC	Q9Y266	-0.670381	+	2.59016
NUDCD1	Q96RS6	-0.134572	NA	1.1301000000000001
NUDCD2	Q8WVJ2	0.359221	+	2.1436099999999998
NUDCD3	Q8IVD9	-0.422878	+	1.7359100000000001
NUDT1	P36639	-0.972419	+	3.2697799999999999
NUDT12	Q9BQG2	0.138128	NA	0.60685
NUDT15	Q9NV35	-0.756447	+	1.05145
NUDT16	Q96DE0	-0.2208	NA	0.76988900000000005
NUDT16L1	Q9BRJ7	-0.199838	NA	2.6464500000000002
NUDT18	Q6ZVK8	0.907504	+	3.5577200000000002
NUDT19	A8MXV4	0.68268	+	2.1250200000000001
NUDT2	P50583	0.144603	NA	0.29133399999999998
NUDT21	O43809	0.239311	NA	0.97319
NUDT22	Q9BRQ3	-0.905329	NA	0.55201599999999995
NUDT3	O95989	-2.08975	+	1.3646799999999999
NUDT4	Q9NZJ9	0.425589	+	1.5246
NUDT5	Q9UKK9	-0.00731397	NA	5.26924E-2
NUDT6	P53370	2.65728	+	3.4520599999999999
NUDT8	Q8WV74	1.1023	+	1.37581
NUDT9	Q9BW91	0.0139692	NA	9.7593899999999997E-3
NUF2	Q9BZD4	-0.811568	+	2.6972800000000001
NUFIP1	Q9UHK0	-1.21018	+	2.9233799999999999
NUFIP2	Q7Z417	-1.11694	+	5.1645899999999996
NUMA1	Q14980	0.0715353	NA	0.405524
NUMB	P49757	0.231496	NA	1.0562800000000001
NUMBL	Q9Y6R0	0.69188	NA	0.65201699999999996
NUP107	P57740	-0.288586	+	3.98407
NUP133	Q8WUM0	0.10641	NA	1.718
NUP153	P49790	-0.11399	NA	1.1252599999999999
NUP155	O75694	-0.255601	+	3.5691899999999999
NUP160	Q12769	0.218571	NA	2.6625399999999999
NUP188	Q5SRE5	-0.105319	NA	1.7959799999999999
NUP205	Q92621	0.132727	NA	2.7398799999999999
NUP210	Q8TEM1	0.48187	+	4.8507699999999998
NUP214	P35658	-0.134241	NA	1.7602
NUP35	Q8NFH5	0.319569	+	3.6404999999999998
NUP37	Q8NFH4	-0.0276577	NA	0.104686
NUP42	O15504	-0.21072	NA	0.50757699999999994
NUP43	Q8NFH3	-0.499467	+	2.55626
NUP50	Q9UKX7	-0.126925	NA	0.80613699999999999
NUP54	Q7Z3B4	-0.0496871	NA	1.4465300000000001
NUP58	Q9BVL2	0.0536668	NA	0.26062200000000002
NUP62	P37198	-0.0446804	NA	0.14089499999999999
NUP85	Q9BW27	-0.378615	+	1.87469
NUP88	Q99567	0.0241392	NA	0.19345799999999999
NUP93	Q8N1F7	-0.20466	NA	2.1445699999999999
NUP98	P52948	0.0298045	NA	0.21811800000000001
NUS1	Q96E22	0.762996	NA	0.86499400000000004
NUSAP1	Q9BXS6	-1.08234	+	6.2386999999999997
NUTF2	P61970	-0.0456493	NA	0.204483
NVL	O15381	-0.060921	NA	0.39496199999999998
NXF1	Q9UBU9	0.11921	NA	0.91195800000000005
NXF3	Q9H4D5	-0.0132283	NA	6.9003299999999997E-3
NXN	Q6DKJ4	0.250139	NA	2.11978
OARD1	Q9Y530	0.452118	+	2.8122699999999998
OAS1	P00973	0.230434	NA	0.33811099999999999
OAS2	P29728	-0.165443	NA	3.6573099999999997E-2
OAS3	Q9Y6K5	0.248754	NA	1.1126400000000001
OASL	Q15646	0.689384	+	1.2585599999999999
OAT	P04181	0.507013	+	4.3851100000000001
OBSL1	O75147	0.254962	NA	1.32497
OCIAD1	Q9NX40	-0.207524	NA	1.3832899999999999
OCIAD2	Q56VL3	0.040746	NA	0.11289200000000001
OCRL	Q01968	-0.724874	NA	0.73434600000000005
ODF2	Q5BJF6	0.227421	NA	0.32157400000000003
ODR4	Q5SWX8	0.522567	+	2.6341199999999998
OGA	O60502	0.29333	NA	1.2004699999999999
OGDH	Q02218	0.546737	+	3.3157100000000002
OGDHL	Q9ULD0	0	NA	NaN
OGFOD1	Q8N543	-0.609071	+	3.8087800000000001
OGFOD2	Q6N063	0.303424	NA	0.98230799999999996
OGFOD3	Q6PK18	-0.395877	+	3.1618900000000001
OGFR	Q9NZT2	0.0532587	NA	0.198352
OGG1	O15527	0.164909	NA	0.64404600000000001
OGT	O15294	-0.589324	+	4.8412199999999999
OIP5	O43482	-1.12918	+	5.3385199999999999
OLA1	Q9NTK5	-0.37564	+	2.8321700000000001
OMA1	Q96E52	0.274439	NA	0.65172600000000003
OPA1	O60313	0.100005	NA	0.78863399999999995
OPA3	Q9H6K4	0.360034	NA	1.3972599999999999
OPLAH	O14841	0.108497	NA	0.82169199999999998
OPTN	Q96CV9	1.09568	+	3.2900200000000002
ORC1	Q13415	-0.249143	NA	1.5147200000000001
ORC2	Q13416	-0.0630767	NA	0.283169
ORC3	Q9UBD5	-0.265729	NA	1.83786
ORC4	O43929	-0.0228565	NA	0.104202
ORC5	O43913	-0.0174677	NA	7.0943000000000006E-2
ORC6	Q9Y5N6	-1.87126	+	3.1680799999999998
ORMDL3	Q8N138	0	NA	NaN
OS9	Q13438	0.288669	NA	0.64036499999999996
OSBP	P22059	0.0965064	NA	0.43424299999999999
OSBPL10	Q9BXB5	0	NA	NaN
OSBPL11	Q9BXB4	0.087352	NA	0.165271
OSBPL1A	Q9BXW6	0.144611	NA	0.56979199999999997
OSBPL2	Q9H1P3	-0.379589	NA	0.94070299999999996
OSBPL3	Q9H4L5	-0.385461	+	3.1258499999999998
OSBPL5	Q9H0X9	1.9148	+	3.05349
OSBPL6	Q9BZF3	0.0326189	NA	1.8754799999999999E-2
OSBPL8	Q9BZF1	-0.154493	NA	0.76257200000000003
OSBPL9	Q96SU4	-0.0380642	NA	0.18682199999999999
OSGEP	Q9NPF4	0.078047	NA	0.55325599999999997
OSGEPL1	Q9H4B0	0.302587	NA	0.90266400000000002
OSTC	Q9NRP0	0.0959117	NA	0.26040099999999999
OSTF1	Q92882	0.194028	NA	0.87922900000000004
OSTM1	Q86WC4	-0.0416758	NA	0.124586
OTOA	Q7RTW8	0.122265	NA	0.28784900000000002
OTUB1	Q96FW1	4.84228e-4	NA	6.0277200000000003E-3
OTUD4	Q01804	-0.855444	+	4.2250300000000003
OTUD6B	Q8N6M0	-0.21374	NA	1.62784
OTUD7B	Q6GQQ9	-0.964408	+	1.3740699999999999
OTULIN	Q96BN8	-0.108543	NA	0.47969099999999998
OVCA2	Q8WZ82	-0.411471	NA	1.2382299999999999
OXA1L	Q15070	-0.14909	NA	0.74979700000000005
OXCT1	P55809	0.56231	+	3.67062
OXNAD1	Q96HP4	0.200351	NA	1.4398899999999999
OXR1	Q8N573	0.174568	NA	0.51446499999999995
OXSM	Q9NWU1	0.664837	+	4.2204100000000002
OXSR1	O95747	0.444301	NA	1.1882200000000001
P2RX4	Q99571	-0.0265233	NA	1.5831600000000001E-2
P3H1	Q32P28	-0.117151	NA	0.85664300000000004
P4HA1	P13674	-0.0557616	NA	0.43544699999999997
P4HA2	O15460	-0.0626001	NA	1.9295400000000001E-2
P4HB	P07237	-0.1428	NA	1.10212
PA2G4	Q9UQ80	-0.195241	NA	1.59039
PAAF1	Q9BRP4	-0.255292	NA	1.76061
PABPC1	P11940	-0.615894	+	2.5377999999999998
PABPC4	Q13310	-0.0768917	NA	0.49763400000000002
PACC1	Q9H813	0.0630779	NA	8.9605000000000004E-2
PACS1	Q6VY07	0.268667	NA	0.428145
PACS2	Q86VP3	1.40422	+	2.69238
PACSIN2	Q9UNF0	-0.280897	NA	1.72628
PACSIN3	Q9UKS6	-0.945951	+	1.62645
PAF1	Q8N7H5	-0.225728	NA	2.0875599999999999
PAFAH1B1	P43034	-0.0209582	NA	0.162297
PAFAH1B2	P68402	0.165334	NA	0.368705
PAFAH1B3	Q15102	0.0951126	NA	0.42049500000000001
PAICS	P22234	-0.139857	NA	1.3419000000000001
PAIP1	Q9H074	-0.56159	+	1.8740300000000001
PAIP2	Q9BPZ3	-0.815505	+	2.2374399999999999
PAK1	Q13153	0.45188	+	1.29294
PAK1IP1	Q9NWT1	0.092128	NA	0.89364100000000002
PAK2	Q13177	-0.238209	NA	2.3953700000000002
PAK4	O96013	-0.131345	NA	0.50023499999999999
PALD1	Q9ULE6	-0.0507512	NA	6.5753300000000001E-2
PALM	O75781	0.627612	NA	0.29511799999999999
PALS2	Q9NZW5	-0.0468733	NA	0.14400299999999999
PAM	P19021	-0.543596	NA	0.33688000000000001
PAN2	Q504Q3	0.639709	+	2.3368099999999998
PAN3	Q58A45	0.253916	NA	0.91716299999999995
PANK2	Q9BZ23	0.0532863	NA	0.19997799999999999
PANK3	Q9H999	-2.25516	+	3.64832
PANK4	Q9NVE7	0.131879	NA	0.96674599999999999
PAPOLA	P51003	0.0672581	NA	0.80037000000000003
PAPOLG	Q9BWT3	-0.132703	NA	0.11139400000000001
PAPSS1	O43252	-0.525586	+	3.0807899999999999
PAPSS2	O95340	0.0195471	NA	5.8406600000000001E-3
PARG	Q86W56	-0.100789	NA	0.41394199999999998
PARK7	Q99497	0.0269349	NA	0.330903
PARL	Q9H300	0.458254	+	1.5313000000000001
PARN	O95453	0.138487	NA	1.14845
PARP1	P09874	0.132727	NA	1.5885800000000001
PARP10	Q53GL7	0.149465	NA	0.74129100000000003
PARP12	Q9H0J9	0.674758	NA	0.700291
PARP14	Q460N5	-0.422427	+	1.81437
PARP2	Q9UGN5	-0.403121	NA	1.2455700000000001
PARP4	Q9UKK3	-0.718123	+	1.8547100000000001
PARP9	Q8IXQ6	0.135285	NA	0.86378500000000003
PARS2	Q7L3T8	0.597864	+	2.7400500000000001
PARVB	Q9HBI1	-0.161304	NA	0.44867200000000002
PARVG	Q9HBI0	-0.392925	NA	0.93590099999999998
PASK	Q96RG2	-0.414776	+	1.5141199999999999
PATL1	Q86TB9	0.0269859	NA	0.1394
PATZ1	Q9HBE1	-0.371702	NA	0.892675
PAXBP1	Q9Y5B6	0.115509	NA	0.62120399999999998
PAXIP1	Q6ZW49	-0.230776	+	2.8740600000000001
PAXX	Q9BUH6	0.0113838	NA	4.1077299999999997E-2
PBDC1	Q9BVG4	-0.0617921	NA	0.34827000000000002
PBK	Q96KB5	-1.28075	+	6.4848800000000004
PBLD	P30039	0.431743	NA	0.158746
PBRM1	Q86U86	0.146935	NA	3.2116600000000002
PBX2	P40425	0.447072	+	3.2682000000000002
PBXIP1	Q96AQ6	0.824014	+	6.7115299999999998
PC	P11498	0.160285	NA	2.1777000000000002
PCBD1	P61457	-0.388442	+	2.0242100000000001
PCBD2	Q9H0N5	0.189246	NA	0.67749700000000002
PCBP1	Q15365	0.14064	NA	0.79930500000000004
PCBP2	Q15366	-0.100083	NA	0.72936400000000001
PCCA	P05165	0.687628	+	6.39581
PCCB	P05166	0.523352	+	4.9401299999999999
PCF11	O94913	-0.017915	NA	0.15293799999999999
PCGF6	Q9BYE7	-6.54638e-4	NA	4.9645699999999995E-4
PCID2	Q5JVF3	-0.503818	+	2.2647599999999999
PCIF1	Q9H4Z3	0.505139	+	3.7150400000000001
PCK2	Q16822	0.709898	+	5.5960900000000002
PCLAF	Q15004	-2.29853	+	2.5141
PCM1	Q15154	-0.820939	+	5.7796200000000004
PCMT1	P22061	0.121677	NA	1.86548
PCMTD1	Q96MG8	0.656949	NA	0.27084599999999998
PCNA	P12004	-1.213	+	6.6481899999999996
PCNP	Q8WW12	-1.06259	+	2.2122199999999999
PCNT	O95613	0.259482	NA	1.1277699999999999
PCNX3	Q9H6A9	-0.0465122	NA	2.33739E-2
PCTP	Q9UKL6	-0.0676386	NA	0.41412300000000002
PCYOX1	Q9UHG3	0.386885	+	2.6293600000000001
PCYOX1L	Q8NBM8	0.263587	NA	0.94287500000000002
PCYT1A	P49585	0.0325921	NA	0.14683599999999999
PCYT2	Q99447	0.117652	NA	0.65759500000000004
PDAP1	Q13442	-1.1163	+	2.8951899999999999
PDCD10	Q9BUL8	-0.542595	+	2.5436399999999999
PDCD11	Q14690	-0.00865293	NA	9.7312899999999994E-2
PDCD2	Q16342	-1.49937	+	7.1367599999999998
PDCD2L	Q9BRP1	-0.709913	+	3.2806600000000001
PDCD4	Q53EL6	1.02101	+	4.4879800000000003
PDCD5	O14737	-0.55276	+	1.3017300000000001
PDCD6	O75340	0.210854	NA	1.60379
PDCD6IP	Q8WUM4	-0.0550525	NA	0.68758900000000001
PDCD7	Q8N8D1	0.329175	NA	1.5173099999999999
PDCL	Q13371	0.0602334	NA	0.18709000000000001
PDCL3	Q9H2J4	-1.05151	+	5.31325
PDE12	Q6L8Q7	-0.0994389	NA	1.1575800000000001
PDE4DIP	Q5VU43	-0.158729	NA	0.107039
PDE6D	O43924	0.121054	NA	0.75767899999999999
PDF	Q9HBH1	0.147049	NA	1.56436
PDHA1	P08559	0.228256	+	4.0525200000000003
PDHB	P11177	0.276723	NA	1.5440100000000001
PDHX	O00330	0.333662	+	2.4491800000000001
PDIA2	Q13087	-0.186251	NA	0.29754199999999997
PDIA3	P30101	0.0867054	NA	0.63342299999999996
PDIA4	P13667	-0.176843	NA	0.813276
PDIA5	Q14554	0.375728	+	3.9840100000000001
PDIA6	Q15084	-0.261272	+	2.3030200000000001
PDK1	Q15118	0.323422	+	2.1335099999999998
PDK2	Q15119	1.97565	+	3.8444199999999999
PDK3	Q15120	0.726135	+	3.4858500000000001
PDLIM1	O00151	-0.0336068	NA	0.112082
PDLIM2	Q96JY6	-0.192093	NA	0.46535300000000002
PDLIM5	Q96HC4	-0.469801	+	3.5523600000000002
PDLIM7	Q9NR12	-0.221193	NA	0.72987800000000003
PDP1	Q9P0J1	0.309601	NA	0.96439399999999997
PDP2	Q9P2J9	0.534633	NA	0.56447400000000003
PDPK1	O15530	-0.125688	NA	8.5970199999999997E-2
PDPR	Q8NCN5	0.647104	+	4.1780200000000001
PDRG1	Q9NUG6	-0.0862844	NA	0.18956300000000001
PDS5A	Q29RF7	-0.0576336	NA	1.4446000000000001
PDS5B	Q9NTI5	0.329567	+	5.7085299999999997
PDSS1	Q5T2R2	-1.58669	+	3.91926
PDSS2	Q86YH6	0.275666	NA	1.7632399999999999
PDXDC1	Q6P996	-0.329456	+	1.9819899999999999
PDXK	O00764	0.169248	NA	0.48641800000000002
PDXP	Q96GD0	0.207937	NA	1.20903
PDZD8	Q8NEN9	0.168687	NA	0.71621999999999997
PEA15	Q15121	0.24568	NA	0.58097200000000004
PEBP1	P30086	0.328789	+	2.4822299999999999
PECAM1	P16284	0.0898502	NA	0.231187
PEF1	Q9UBV8	0.109877	NA	0.46414100000000003
PELO	Q9BRX2	0.0899236	NA	1.3599600000000001
PELP1	Q8IZL8	0.341514	+	1.74838
PEPD	P12955	-0.0272152	NA	9.5127799999999998E-2
PES1	O00541	-0.354108	+	3.02224
PEX1	O43933	-0.861019	NA	0.66580700000000004
PEX10	O60683	0.317572	NA	0.70014900000000002
PEX11B	O96011	-0.162703	NA	0.40268500000000002
PEX14	O75381	-0.722489	+	4.44876
PEX16	Q9Y5Y5	-0.196448	NA	0.74657799999999996
PEX19	P40855	-0.308977	NA	1.4408000000000001
PEX3	P56589	-1.25844	+	3.3227500000000001
PEX5	P50542	-0.476439	+	1.92225
PEX6	Q13608	-0.997003	NA	0.31016700000000003
PEX7	O00628	-0.475382	NA	0.77259199999999995
PFAS	O15067	-0.259514	+	2.3733200000000001
PFDN1	O60925	-0.358784	NA	0.99141000000000001
PFDN2	Q9UHV9	-0.397554	+	3.18262
PFDN4	Q9NQP4	-1.04577	+	1.19838
PFDN5	Q99471	-0.286098	NA	1.72709
PFDN6	O15212	-0.342425	NA	1.3101400000000001
PFKFB2	O60825	1.35402	+	2.2025399999999999
PFKFB3	Q16875	-0.699639	+	1.5482
PFKFB4	Q16877	0.845016	+	4.9226299999999998
PFKL	P17858	0.21913	NA	1.5135700000000001
PFKM	P08237	0.127282	NA	1.1571400000000001
PFKP	Q01813	-0.10345	NA	1.1522600000000001
PFN1	P07737	-0.0473073	NA	0.44453100000000001
PFN2	P35080	0.0570086	NA	3.8990299999999999E-2
PFN3	P60673	-0.0591174	NA	7.4289400000000005E-2
PGAM1	P18669	0.134008	NA	0.376245
PGAM5	Q96HS1	-0.0594981	NA	0.48094799999999999
PGAP4	Q9BRR3	0.0975342	NA	0.21740300000000001
PGD	P52209	-0.200208	+	3.6521699999999999
PGGHG	Q32M88	0	NA	NaN
PGGT1B	P53609	-0.105431	NA	1.0825400000000001
PGK1	P00558	0.326571	+	4.59192
PGK2	P07205	1.10242	+	2.2902100000000001
PGLS	O95336	0.00751042	NA	3.4835499999999998E-2
PGLYRP2	Q96PD5	1.80408	+	1.7433000000000001
PGM2	Q96G03	0.203912	NA	1.9793700000000001
PGM2L1	Q6PCE3	0.740864	+	2.8780199999999998
PGM3	O95394	0.0894988	NA	2.0563400000000001
PGP	A6NDG6	-0.463946	+	2.1708699999999999
PGPEP1	Q9NXJ5	0.938566	+	2.4601899999999999
PGRMC1	O00264	0.224631	NA	1.2904100000000001
PGRMC2	O15173	0.111205	NA	0.80796199999999996
PGS1	Q32NB8	0.206465	NA	0.69284199999999996
PHACTR2	O75167	-0.30715	NA	0.61678900000000003
PHACTR4	Q8IZ21	0.04478	NA	0.12706100000000001
PHAX	Q9H814	-0.56832	+	1.9754499999999999
PHB2	Q99623	0.330445	+	3.5090499999999998
PHC2	Q8IXK0	-0.308296	NA	0.99459799999999998
PHC3	Q8NDX5	0.291955	NA	0.93854700000000002
PHF1	O43189	0.449343	NA	0.92485399999999995
PHF10	Q8WUB8	-0.315298	NA	1.0876699999999999
PHF12	Q96QT6	-0.675862	+	2.0991599999999999
PHF14	O94880	0.140388	NA	0.65374900000000002
PHF2	O75151	0.87486	NA	0.570496
PHF20L1	A8MW92	-0.312072	NA	1.0056700000000001
PHF23	Q9BUL5	-0.178177	NA	0.347802
PHF3	Q92576	-0.408194	+	3.2044000000000001
PHF5A	Q7RTV0	0.193278	NA	0.58259499999999997
PHF6	Q8IWS0	0.132737	NA	0.41561599999999999
PHF7	Q9BWX1	-0.709826	NA	0.22095200000000001
PHF8	Q9UPP1	0.0969515	NA	4.18088E-2
PHGDH	O43175	0.160403	NA	1.38198
PHIP	Q8WWQ0	0.247052	+	3.3403700000000001
PHKA1	P46020	0.341884	+	1.9855100000000001
PHKA2	P46019	-0.199365	NA	0.16114500000000001
PHKB	Q93100	0.203386	NA	1.0868199999999999
PHKG2	P15735	0.160562	NA	0.44505099999999997
PHLDB1	Q86UU1	-1.56961	+	1.83748
PHOX2A	O14813	-0.448286	NA	0.33330599999999999
PHPT1	Q9NRX4	-0.269683	NA	1.2295
PHRF1	Q9P1Y6	-1.08649	+	1.87182
PHYKPL	Q8IUZ5	0.698941	+	2.7046100000000002
PI4K2A	Q9BTU6	-0.116592	NA	0.88290500000000005
PI4K2B	Q8TCG2	0.346899	NA	0.78275899999999998
PI4KA	P42356	-0.308027	+	1.7620499999999999
PI4KB	Q9UBF8	0.117961	NA	0.33255699999999999
PIAS1	O75925	0.00440001	NA	1.45358E-2
PIAS2	O75928	1.44094	NA	0.70763399999999999
PIAS4	Q8N2W9	-0.069412	NA	0.154474
PIBF1	Q8WXW3	-1.19474	NA	0.838113
PICALM	Q13492	-0.396121	+	2.78369
PICK1	Q9NRD5	0.299732	NA	0.98649699999999996
PIEZO1	Q92508	0.194497	NA	0.90052500000000002
PIGBOS1	A0A0B4J2F0	-1.36541	+	2.3357399999999999
PIGG	Q5H8A4	-0.38149	NA	0.70448699999999997
PIGK	Q92643	0.224014	NA	1.6172299999999999
PIGN	O95427	0.466898	NA	0.36464299999999999
PIGO	Q8TEQ8	-1.09383	+	3.7374100000000001
PIGQ	Q9BRB3	1.42405	+	2.7018900000000001
PIGS	Q96S52	0.20775	NA	1.7955700000000001
PIGT	Q969N2	0.448515	+	1.6493899999999999
PIGU	Q9H490	-0.288632	NA	1.38798
PIGX	Q8TBF5	0.241242	NA	0.17478299999999999
PIH1D1	Q9NWS0	-0.552558	+	5.7008299999999998
PIK3AP1	Q6ZUJ8	0.00657916	NA	3.8270199999999997E-2
PIK3C2B	O00750	0.0236094	NA	2.0845800000000001E-2
PIK3C3	Q8NEB9	0.0990245	NA	0.68845699999999999
PIK3CA	P42336	0.585998	+	1.7401899999999999
PIK3CB	P42338	0.0416377	NA	0.172379
PIK3CD	O00329	0.431117	NA	0.90713900000000003
PIK3CG	P48736	0.215122	NA	0.159328
PIK3R1	P27986	0.259843	NA	0.92020900000000005
PIK3R2	O00459	0.404528	+	1.92774
PIK3R4	Q99570	-0.00541568	NA	3.7525700000000002E-2
PIK3R6	Q5UE93	0.341864	NA	0.39421800000000001
PIKFYVE	Q9Y2I7	0.0389926	NA	0.16308
PIM1	P11309	-2.3621	+	2.68635
PIN1	Q13526	-0.304633	NA	1.66482
PIN4	Q9Y237	-0.160464	NA	0.197131
PINX1	Q96BK5	-1.24591	+	3.9166699999999999
PIP4K2A	P48426	0.271506	NA	1.33884
PIP4K2B	P78356	-0.146701	NA	0.261407
PIP4K2C	Q8TBX8	-0.146725	NA	0.64360799999999996
PIP4P1	Q86T03	0.145546	NA	0.64176299999999997
PIP4P2	Q8N4L2	-0.266782	NA	0.46849499999999999
PIP5K1A	Q99755	0.0539269	NA	3.0060099999999999E-2
PIP5K1C	O60331	-0.594431	NA	0.38495499999999999
PIR	O00625	-0.343535	NA	1.2050799999999999
PISD	Q9UG56	-0.182588	NA	1.5050399999999999
PITHD1	Q9GZP4	-0.128695	NA	0.81542899999999996
PITPNA	Q00169	-0.0657995	NA	0.35406900000000002
PITPNB	P48739	-0.221367	NA	1.8842699999999999
PITPNM1	O00562	0.621362	NA	0.50040899999999999
PITRM1	Q5JRX3	0.0454452	NA	0.30360599999999999
PITX1	P78337	0.634885	+	1.9610300000000001
PJA2	O43164	-0.872749	+	3.47702
PKLR	P30613	0.290424	+	3.36002
PKM	P14618	-0.119859	NA	1.29244
PKMYT1	Q99640	-1.20599	+	3.2278799999999999
PKN1	Q16512	-0.0245326	NA	0.11342000000000001
PKN2	Q16513	0.31201	NA	0.38676300000000002
PKP2	Q99959	-0.422156	NA	1.2199500000000001
PLA2G15	Q8NCC3	0.307795	+	1.9599299999999999
PLA2G4A	P47712	-0.359622	+	2.0651700000000002
PLAA	Q9Y263	-0.248691	NA	1.8126500000000001
PLAUR	Q03405	-0.348564	NA	0.73859799999999998
PLBD2	Q8NHP8	0.272163	+	2.1022500000000002
PLCB2	Q00722	0.180736	NA	2.2642699999999998
