gene_name	UNIPROT	difference	significant	logpval
NDUFV1	P49821	0.105277	NA	0.81311699999999998
NDUFV2	P19404	-3.2027699999999999E-2	NA	0.13738
NDUFV3	P56181	-3.82477	+	5.1754100000000003
NEB	P20929	5.7915900000000002	+	6.0255599999999996
NECAP1	Q8NC96	0.39982000000000001	+	1.3136099999999999
NECAP2	Q9NVZ3	-0.322241	+	1.10707
NEDD1	Q8NHV4	1.09413	+	2.3858100000000002
NEDD4	P46934	3.6289799999999999	+	6.7317200000000001
NEDD4L	Q96PU5	0.45959100000000003	NA	0.51805699999999999
NEDD8	Q15843	0.57941600000000004	+	1.0045599999999999
NEFH	P12036	-1.6296299999999999	+	2.7014200000000002
NEFM	P07197	1.02769	+	1.02156
NEK1	Q96PY6	-9.2867599999999995E-2	NA	6.6844600000000004E-2
NEK6	Q9HC98	2.9224800000000002	+	3.5127100000000002
NEK7	Q8TDX7	0.88235300000000005	+	2.5552000000000001
NEK9	Q8TD19	1.2815E-2	NA	7.5801800000000003E-2
NELFA	Q9H3P2	-0.48194900000000002	+	2.6436700000000002
NELFB	Q8WX92	-0.29547000000000001	+	1.3617900000000001
NELFE	P18615	-0.45085799999999998	+	2.8079499999999999
NEMF	O60524	-0.36050399999999999	+	1.9448399999999999
NENF	Q9UMX5	-1.5407299999999999	+	2.2887400000000002
NES	P48681	-2.8988100000000001	+	1.06521
NEU1	Q99519	-1.8460399999999999	+	3.8065899999999999
NEU3	Q9UQ49	0	NA	NaN
NF1	P21359	-0.98519699999999999	+	2.3935499999999998
NF2	P35240	-0.14433699999999999	NA	8.7093900000000002E-2
NFAT5	O94916	-2.3878699999999999	+	3.9533100000000001
NFATC1	O95644	2.3067899999999999	+	1.75038
NFATC2	Q13469	0.33443899999999999	NA	0.55264999999999997
NFATC2IP	Q8NCF5	0.57097500000000001	+	0.83053100000000002
NFATC3	Q12968	-0.17821899999999999	NA	0.29988300000000001
NFE2	Q16621	-3.37331	+	2.4395099999999998
NFIC	P08651	-1.17987	+	0.95764899999999997
NFIX	Q14938	0.76536199999999999	NA	0.526532
NFKB1	P19838	1.1190100000000001	+	3.8550599999999999
NFKB2	Q00653	2.1038800000000002	+	3.0526800000000001
NFKBIA	P25963	-0.67494100000000001	+	0.702044
NFKBIB	Q15653	-2.2919200000000002	+	5.6495800000000003
NFKBIE	O00221	-1.30579	+	0.987653
NFRKB	Q6P4R8	0.56129700000000005	+	0.73441000000000001
NFS1	Q9Y697	0.47916900000000001	+	3.77746
NFU1	Q9UMS0	0.40332800000000002	+	2.0198900000000002
NFX1	Q12986	0.48596899999999998	+	1.3622099999999999
NFXL1	Q6ZNB6	-0.87325900000000001	+	2.4372500000000001
NFYA	P23511	-0.13761799999999999	NA	0.32406499999999999
NFYB	P25208	5.1875600000000001E-2	NA	0.13749
NFYC	Q13952	0.101924	NA	0.75594899999999998
NGDN	Q8NEJ9	7.7792200000000006E-2	NA	0.557952
NGLY1	Q96IV0	-0.75974799999999998	+	4.0889699999999998
NGRN	Q9NPE2	3.61695E-2	NA	3.6177000000000001E-2
NHEJ1	Q9H9Q4	-1.4679199999999999	+	1.9662599999999999
NHLRC2	Q8NBF2	-1.1006199999999999	NA	0.36783399999999999
NHP2	Q9NX24	-5.1387099999999997	+	5.5305799999999996
NIF3L1	Q9GZT8	-1.76108	+	1.6990700000000001
NIFK	Q9BYG3	-0.41106799999999999	+	0.84697599999999995
NIP7	Q9Y221	1.07897	+	6.0850299999999997
NIPBL	Q6KC79	-0.32234600000000002	+	3.3371400000000002
NIPSNAP1	Q9BPW8	-0.84227700000000005	+	3.5821000000000001
NIPSNAP3A	Q9UFN0	-2.0017	+	2.0229200000000001
NISCH	Q9Y2I1	-0.95588399999999996	+	3.3783699999999999
NIT1	Q86X76	-0.88830699999999996	+	4.5911200000000001
NIT2	Q9NQR4	7.9129199999999997E-2	NA	0.38024200000000002
NKAP	Q8N5F7	-0.43415500000000001	+	1.16754
NKIRAS2	Q9NYR9	0.27319399999999999	+	1.2554799999999999
NKRF	O15226	-1.07585	+	6.8745099999999999
NKTR	P30414	-0.27515000000000001	+	1.52834
NLE1	Q9NVX2	0.78884299999999996	+	4.2479199999999997
NLN	Q9BYT8	-1.08368	+	5.2491399999999997
NLRC3	Q7RTR2	2.0573299999999999	NA	0.58271799999999996
NLRP2	Q9NX02	-3.08413	+	6.5394199999999998
NLRX1	Q86UT6	0.43778	NA	0.35820099999999999
NMD3	Q96D46	-0.922566	+	4.8615599999999999
NME1	P15531	5.0595800000000003E-2	NA	0.50858999999999999
NME3	Q13232	-0.223854	+	1.69102
NME4	O00746	-0.70361399999999996	+	0.964086
NME6	O75414	-1.0686800000000001	+	1.25088
NME7	Q9Y5B8	-2.0596299999999998	+	1.1836500000000001
NMI	Q13287	-3.03281	+	2.6269800000000001
NMNAT1	Q9HAN9	-2.1802600000000001	+	2.5276800000000001
NMNAT3	Q96T66	1.44154	+	3.1851099999999999
NMRAL1	Q9HBL8	2.5399099999999999	+	6.0370699999999999
NMT1	P30419	-0.51958800000000005	+	3.87141
NMT2	O60551	1.3900699999999999	+	6.2062099999999996
NMU	P48645	-3.0183300000000002	+	3.1670699999999998
NNMT	P40261	0.440081	NA	0.39091100000000001
NNT	Q13423	-1.4112800000000001	+	6.5844500000000004
NOA1	Q8NC60	-0.487265	+	0.88397400000000004
NOB1	Q9ULX3	-0.50022100000000003	+	3.0658799999999999
NOC2L	Q9Y3T9	-7.4811500000000003E-2	NA	1.1783399999999999
NOC3L	Q8WTT2	-0.27119500000000002	+	2.0899200000000002
NOC4L	Q9BVI4	-0.65303599999999995	+	3.12148
NOL10	Q9BSC4	-0.448909	+	3.1185
NOL11	Q9H8H0	0.242592	NA	0.58506800000000003
NOL12	Q9UGY1	0.43242399999999998	NA	0.183924
NOL4	O94818	-1.26678	+	0.98843999999999999
NOL4L	Q96MY1	-2.09084	+	2.6276000000000002
NOL6	Q9H6R4	-4.7887300000000001E-2	NA	0.28390199999999999
NOL7	Q9UMY1	-0.19581599999999999	NA	0.50009700000000001
NOL8	Q76FK4	-0.15920699999999999	NA	0.37238500000000002
NOL9	Q5SY16	-4.5383699999999996	+	6.6314399999999996
NOLC1	Q14978	0.89648799999999995	+	4.65158
NOM1	Q5C9Z4	0.326598	NA	0.62754900000000002
NOMO1	Q15155	-0.56369599999999997	+	1.86879
NOMO2	Q5JPE7	-2.1830699999999998	+	4.5611100000000002
NONO	Q15233	-0.46291900000000002	+	4.2694599999999996
NOP10	Q9NPE3	-1.5147200000000001	+	0.77602400000000005
NOP14	P78316	-0.69118999999999997	+	5.4202899999999996
NOP16	Q9Y3C1	-0.17976900000000001	NA	0.17951500000000001
NOP2	P46087	1.1385099999999999	+	6.9595399999999996
NOP56	O00567	0.36198900000000001	+	4.9364299999999997
NOP58	Q9Y2X3	0.367946	+	3.0300199999999999
NOP9	Q86U38	-0.67158099999999998	+	2.9998
NOSIP	Q9Y314	-1.1456500000000001	+	3.9121700000000001
NOSTRIN	Q8IVI9	-3.1170300000000002	+	2.6439400000000002
NOTCH2	Q04721	2.4510100000000001	+	3.62283
NPAT	Q14207	0.67798499999999995	+	1.2622599999999999
NPC1	O15118	-1.55105	+	0.92164599999999997
NPC2	P61916	0.89154199999999995	+	3.2636599999999998
NPEPL1	Q8NDH3	3.2702300000000002	+	3.7581899999999999
NPEPPS	P55786	-1.59697	+	7.4121499999999996
NPL	Q9BXD5	-3.6388400000000001	+	4.2489800000000004
NPLOC4	Q8TAT6	-0.343163	+	4.7969799999999996
NPM1	P06748	-6.3614800000000001E-3	NA	2.2259299999999999E-2
NPM3	O75607	2.1140099999999999	+	6.50305
NPRL3	Q12980	0.64433099999999999	+	0.82013100000000005
NQO1	P15559	-3.5068999999999999	+	1.3486800000000001
NQO2	P16083	-2.05891	+	6.07402
NR2C2	P49116	0.27739200000000003	NA	0.81184100000000003
NR2C2AP	Q86WQ0	-2.1310600000000002	+	4.38551
NR2F2	P24468	-1.3551200000000001	+	3.1107999999999998
NR2F6	P10588	-1.6727700000000001	+	2.1068500000000001
NR3C1	P04150	1.0880000000000001	+	5.2511999999999999
NRAS	P01111	-0.82784599999999997	+	3.2231000000000001
NRBF2	Q96F24	-0.53386299999999998	+	0.98683200000000004
NRBP1	Q9UHY1	-1.1170199999999999	+	5.2299899999999999
NRDE2	Q9H7Z3	-0.45415899999999998	NA	0.62863999999999998
NRF1	Q16656	0.108691	NA	0.192495
NRIP1	P48552	-0.71157999999999999	NA	0.51971900000000004
NRM	Q8IXM6	0.39293	+	2.1118700000000001
NSA2	O95478	-0.191521	NA	1.57999
NSDHL	Q15738	-1.4945900000000001	+	4.5508300000000004
NSF	P46459	2.39208	+	8.9598200000000006
NSFL1C	Q9UNZ2	0.47148699999999999	+	4.6593499999999999
NSL1	Q96IY1	-3.3004600000000002	+	4.1495100000000003
NSMAF	Q92636	0.82590799999999998	+	1.2305999999999999
NSMCE1	Q8WV22	0.59930300000000003	+	2.2248899999999998
NSMCE2	Q96MF7	0.318471	NA	0.24056
NSMCE4A	Q9NXX6	0.51130399999999998	+	1.1948700000000001
NSUN2	Q08J23	0.42976799999999998	+	3.8159299999999998
NSUN4	Q96CB9	-2.88503	+	3.43824
NSUN5	Q96P11	-1.00627	+	4.9408899999999996
NSUN6	Q8TEA1	-1.87616	+	3.1934399999999998
NT5C	Q8TCD5	0.826901	+	3.0254099999999999
NT5C2	P49902	1.93601	+	9.6366800000000001
NT5C3A	Q9H0P0	1.7315100000000001	+	5.2791800000000002
NT5C3B	Q969T7	2.7643900000000001	+	7.4062900000000003
NT5DC1	Q5TFE4	-4.28918	+	5.3208599999999997
NT5DC2	Q9H857	-3.8906900000000002	+	6.4245799999999997
NT5DC3	Q86UY8	-0.13534399999999999	NA	0.26575799999999999
NTAN1	Q96AB6	0.69321699999999997	+	2.2293500000000002
NTHL1	P78549	-1.23631	+	1.9602999999999999
NTMT1	Q9BV86	-1.1950700000000001	+	5.6947000000000001
NTPCR	Q9BSD7	-1.32101	+	4.8921000000000001
NTRK1	P04629	-1.14954	+	2.0750700000000002
NUB1	Q9Y5A7	-0.30773499999999998	+	2.8429099999999998
NUBP1	P53384	-0.12914800000000001	NA	0.378687
NUBP2	Q9Y5Y2	-0.43804999999999999	+	1.10219
NUBPL	Q8TB37	-0.219025	NA	0.140649
NUCB1	Q02818	1.47543	+	3.34361
NUCKS1	Q9H1E3	0.179447	NA	0.312274
NUDC	Q9Y266	-0.33132600000000001	+	4.1889399999999997
NUDCD1	Q96RS6	-0.84326699999999999	+	3.9926599999999999
NUDCD2	Q8WVJ2	0.86636000000000002	+	4.9565799999999998
NUDCD3	Q8IVD9	0.94084299999999998	+	5.08969
NUDT1	P36639	-2.4019599999999999	+	2.00671
NUDT12	Q9BQG2	-1.54732	+	4.7884900000000004
NUDT15	Q9NV35	-0.92191400000000001	+	1.76498
NUDT16	Q96DE0	-2.27379	+	3.1998700000000002
NUDT16L1	Q9BRJ7	1.37896	+	5.1873500000000003
NUDT18	Q6ZVK8	1.2403900000000001	+	1.0971
NUDT19	A8MXV4	-2.71455	+	6.2803699999999996
NUDT2	P50583	1.1694599999999999	+	4.5692500000000003
NUDT21	O43809	-0.292211	+	4.1311600000000004
NUDT3	O95989	-0.94287600000000005	+	3.4387599999999998
NUDT4	Q9NZJ9	-1.75623	+	6.04887
NUDT5	Q9UKK9	-0.56474500000000005	+	5.3179999999999996
NUDT8	Q8WV74	1.81603	+	4.8317500000000004
NUDT9	Q9BW91	-0.51999600000000001	+	0.94852400000000003
NUF2	Q9BZD4	-1.6730700000000001	+	0.743591
NUFIP1	Q9UHK0	0.31922600000000001	NA	0.38548500000000002
NUFIP2	Q7Z417	-0.33660000000000001	+	2.5092300000000001
NUMA1	Q14980	-0.45280700000000002	+	4.0861299999999998
NUMB	P49757	-0.79590700000000003	+	4.7503700000000002
NUMBL	Q9Y6R0	-1.9785600000000001	+	1.1929099999999999
NUP107	P57740	-0.36311300000000002	+	3.3607200000000002
NUP153	P49790	-0.388845	+	5.1173500000000001
NUP155	O75694	2.77948E-3	NA	2.2231500000000001E-2
NUP160	Q12769	-0.74905299999999997	+	4.1330799999999996
NUP188	Q5SRE5	-0.67508400000000002	+	3.6528499999999999
NUP205	Q92621	-0.47905599999999998	+	5.5623899999999997
NUP210	Q8TEM1	-0.82559400000000005	+	3.9097200000000001
NUP214	P35658	-1.44031	+	8.3307699999999993
NUP35	Q8NFH5	0.38420599999999999	+	4.1596000000000002
NUP37	Q8NFH4	-0.125392	NA	1.1872100000000001
NUP43	Q8NFH3	-1.4842200000000001	+	5.0770600000000004
NUP50	Q9UKX7	0.90799200000000002	+	3.1263200000000002
NUP54	Q7Z3B4	-0.306703	+	2.2465700000000002
NUP62	P37198	-0.16248199999999999	NA	2.04264
NUP85	Q9BW27	-0.66576100000000005	+	4.7484700000000002
NUP88	Q99567	-0.17957899999999999	NA	1.02963
NUP93	Q8N1F7	-0.32714599999999999	+	3.96055
NUP98	P52948	-0.30741499999999999	+	4.0083500000000001
NUS1	Q96E22	-0.97822299999999995	+	0.89419599999999999
NUSAP1	Q9BXS6	-0.46390900000000002	+	0.97886899999999999
NUTF2	P61970	-6.63276E-2	NA	0.30447600000000002
NVL	O15381	0.79046499999999997	+	5.3672800000000001
NXF1	Q9UBU9	1.1314299999999999	+	6.2598700000000003
NXN	Q6DKJ4	3.9899100000000001	+	2.8662899999999998
NXT1	Q9UKK6	1.30261	+	2.7809900000000001
OARD1	Q9Y530	-1.46906	+	6.6411899999999999
OAT	P04181	-0.37765199999999999	+	3.08955
OBSCN	Q5VST9	0.87282700000000002	NA	0.41056100000000001
OBSL1	O75147	-1.86005	+	1.9181699999999999
OCIAD1	Q9NX40	-1.45533	+	5.8123399999999998
OCRL	Q01968	-0.91279500000000002	+	0.97006999999999999
ODC1	P11926	-1.15204	+	2.1779700000000002
ODF2	Q5BJF6	-1.4075599999999999	+	2.2848099999999998
ODR4	Q5SWX8	-0.55420999999999998	+	2.2088700000000001
OFD1	O75665	-0.63205999999999996	+	1.8238399999999999
OGDH	Q02218	0.92229399999999995	+	5.2328999999999999
OGFOD1	Q8N543	-0.92126600000000003	+	5.3534499999999996
OGFOD2	Q6N063	-2.1361300000000001	+	3.4967600000000001
OGFOD3	Q6PK18	-0.978352	NA	0.62480000000000002
OGFR	Q9NZT2	-4.0277099999999999	+	5.10982
OGT	O15294	0.29684500000000003	+	4.4782799999999998
OIP5	O43482	-2.0050500000000002	+	4.0959700000000003
OLA1	Q9NTK5	-0.69000799999999995	+	6.1045600000000002
OLFML2B	Q68BL8	0.48244799999999999	+	1.6821999999999999
OMA1	Q96E52	-0.248081	NA	0.103537
OPA1	O60313	-0.981267	+	6.9481799999999998
OPA3	Q9H6K4	-4.9286199999999996	+	5.7109699999999997
OPLAH	O14841	-3.81718	+	2.5064299999999999
OPTN	Q96CV9	2.2214299999999998	+	3.4718599999999999
OR10P1	Q8NGE3	-0.960588	+	1.24258
OR51E2	Q9H255	-0.47586600000000001	+	0.845549
ORC1	Q13415	1.25068	+	3.3328099999999998
ORC2	Q13416	-0.187918	NA	0.90797099999999997
ORC3	Q9UBD5	-0.13686799999999999	NA	0.535806
ORC4	O43929	-0.27349200000000001	NA	1.0221
ORC5	O43913	-9.4933500000000004E-2	NA	0.31507800000000002
ORMDL2	Q53FV1	1.14679	+	3.1178900000000001
OS9	Q13438	0.44415700000000002	+	2.8917799999999998
OSBP	P22059	-0.47716799999999998	+	4.4385000000000003
OSBPL11	Q9BXB4	2.0545599999999999	+	2.2909700000000002
OSBPL1A	Q9BXW6	4.2742300000000002	+	6.84084
OSBPL2	Q9H1P3	0.75187899999999996	+	2.1027300000000002
OSBPL3	Q9H4L5	-1.5499099999999999	+	4.1210399999999998
OSBPL6	Q9BZF3	-1.5888500000000001	+	2.9771800000000002
OSBPL8	Q9BZF1	-4.4851300000000004E-3	NA	2.5232000000000001E-2
OSBPL9	Q96SU4	-0.61565599999999998	+	2.5109300000000001
OSGEP	Q9NPF4	-0.12809400000000001	NA	0.486072
OSGEPL1	Q9H4B0	0.22916600000000001	NA	0.13228200000000001
OSTC	Q9NRP0	-0.442996	+	0.80424499999999999
OSTF1	Q92882	1.7077	+	5.5329499999999996
OSTM1	Q86WC4	-2.2909199999999998	+	3.2450999999999999
OTUB1	Q96FW1	0.29866500000000001	+	3.1553399999999998
OTUB2	Q96DC9	0.49235400000000001	NA	0.50964500000000001
OTUD4	Q01804	1.2888900000000001	+	5.2489299999999997
OTUD5	Q96G74	-0.42090699999999998	+	2.3733499999999998
OTUD6B	Q8N6M0	-0.63574399999999998	+	3.9193699999999998
OTUD7B	Q6GQQ9	0.45744800000000002	NA	0.53274299999999997
OTULIN	Q96BN8	-0.28887000000000002	NA	0.82180399999999998
OVCA2	Q8WZ82	-0.72122699999999995	NA	0.26401999999999998
OXA1L	Q15070	-2.8892600000000002	+	1.47136
OXCT1	P55809	0.61547399999999997	+	2.5606
OXNAD1	Q96HP4	-3.8318699999999999	+	5.0303500000000003
OXR1	Q8N573	-1.6609799999999999	+	5.3022099999999996
OXSM	Q9NWU1	-3.5257100000000001	+	2.7457400000000001
OXSR1	O95747	0.17361399999999999	+	2.2028599999999998
P2RX1	P51575	3.68329	+	5.4133100000000001
P2RX4	Q99571	-0.92525000000000002	+	0.72740800000000005
P3H1	Q32P28	-2.6816599999999999	+	4.8365299999999998
P4HA1	P13674	-0.74337900000000001	+	4.4718099999999996
P4HA2	O15460	-2.3125900000000001	+	3.70634
P4HB	P07237	-0.59008400000000005	+	5.0736100000000004
PA2G4	Q9UQ80	-0.25443399999999999	+	2.4107799999999999
PAAF1	Q9BRP4	-4.4366300000000001	+	5.5727399999999996
PABPC1	P11940	0.408723	+	3.3866700000000001
PABPC1L2A	Q5JQF8	0.61946699999999999	+	1.16882
PABPC4	Q13310	-8.5181199999999999E-2	NA	0.85610600000000003
PACS1	Q6VY07	1.6724699999999999	+	6.4864699999999997
PACS2	Q86VP3	2.6448100000000001	+	3.1433499999999999
PACSIN1	Q9BY11	5.04661E-2	NA	5.9778900000000003E-2
PACSIN2	Q9UNF0	0.35448299999999999	+	2.67957
PACSIN3	Q9UKS6	-2.1827399999999999	+	2.3094600000000001
PAF1	Q8N7H5	3.0415999999999999E-2	NA	0.16243099999999999
PAFAH1B1	P43034	0.693075	+	6.2143800000000002
PAFAH1B2	P68402	-0.11955399999999999	NA	0.49883100000000002
PAFAH1B3	Q15102	-6.5215399999999999	+	6.4025400000000001
PAFAH2	Q99487	3.4969299999999999	+	3.8274300000000001
PAGE5	Q96GU1	-3.3698700000000001	+	4.1877300000000002
PAICS	P22234	-1.0841099999999999	+	7.1795799999999996
PAIP1	Q9H074	-1.03851	+	5.9278000000000004
PAIP2	Q9BPZ3	0.73592900000000006	+	1.6125100000000001
PAK1IP1	Q9NWT1	0.21435499999999999	NA	1.04342
PAK2	Q13177	-0.17106499999999999	+	3.0496400000000001
PAK3	O75914	5.6339300000000003	+	5.3168100000000003
PAK4	O96013	-2.4227400000000001	+	4.0309100000000004
PALM	O75781	-0.98953000000000002	+	2.6266699999999998
PAN2	Q504Q3	-0.36450100000000002	NA	0.65659999999999996
PAN3	Q58A45	0.73143599999999998	+	2.02555
PANK2	Q9BZ23	4.14513	+	5.4037699999999997
PANK3	Q9H999	1.0029300000000001	+	2.4096000000000002
PANK4	Q9NVE7	-1.5298099999999999	+	4.9367400000000004
PANX1	Q96RD7	5.0311799999999997E-2	NA	4.4247799999999997E-2
PAPOLA	P51003	1.26742	+	4.8203699999999996
PAPOLG	Q9BWT3	0.36232900000000001	+	1.22624
PAPSS1	O43252	-0.83462999999999998	+	4.4803899999999999
PARD6B	Q9BYG5	-1.6561900000000001	+	1.3173900000000001
PARG	Q86W56	0.197299	+	2.3444400000000001
PARK7	Q99497	-0.81801599999999997	+	4.7610999999999999
PARL	Q9H300	1.1399699999999999	+	1.36659
PARN	O95453	1.6021299999999999E-2	NA	5.8816800000000002E-2
PARP1	P09874	-1.6899	+	8.7007399999999997
PARP12	Q9H0J9	-2.1069399999999998	+	1.17523
PARP14	Q460N5	-1.4427399999999999	+	2.0490599999999999
PARP16	Q8N5Y8	-1.3339099999999999	+	2.1116799999999998
PARP2	Q9UGN5	1.3616900000000001	+	1.7633399999999999
PARP3	Q9Y6F1	1.19997	NA	0.52934899999999996
PARP4	Q9UKK3	0.13931399999999999	NA	0.12285
PARPBP	Q9NWS1	1.2120200000000001	+	1.09009
PARS2	Q7L3T8	-1.85267	+	2.1014300000000001
PARVB	Q9HBI1	-0.27108500000000002	+	1.55226
PATL1	Q86TB9	-4.4946700000000001E-3	NA	1.8688699999999999E-2
PATZ1	Q9HBE1	1.8011699999999999	+	1.5850200000000001
PAXBP1	Q9Y5B6	-0.36604500000000001	+	2.0656500000000002
PAXIP1	Q6ZW49	-1.2627999999999999	+	2.20641
PBDC1	Q9BVG4	1.11575	+	6.0372300000000001
PBK	Q96KB5	-1.0190999999999999	+	4.1056999999999997
PBRM1	Q86U86	0.284466	+	2.4443899999999998
PBX2	P40425	-2.43824	+	4.5372199999999996
PBXIP1	Q96AQ6	0.13294300000000001	NA	0.41053200000000001
PC	P11498	0.64582700000000004	+	5.5693799999999998
PCBD1	P61457	-4.02088	+	4.0649699999999998
PCBD2	Q9H0N5	0.243196	NA	0.383386
PCBP1	Q15365	0.47352899999999998	+	2.2252299999999998
PCBP2	Q15366	-4.36234E-2	NA	0.30161700000000002
PCBP4	P57723	3.1338499999999998	+	3.7818299999999998
PCCA	P05165	1.7654700000000001	+	7.9577999999999998
PCCB	P05166	1.4213800000000001	+	5.3009700000000004
PCF11	O94913	-0.69809299999999996	+	3.71515
PCGF1	Q9BSM1	-0.16358200000000001	NA	8.7672700000000006E-2
PCGF3	Q3KNV8	1.1339699999999999	+	1.5252399999999999
PCGF5	Q86SE9	0.96091400000000005	+	2.4731800000000002
PCGF6	Q9BYE7	0.18962799999999999	NA	9.2070399999999997E-2
PCID2	Q5JVF3	0.14379600000000001	NA	0.82968900000000001
PCIF1	Q9H4Z3	-0.120674	NA	0.45836700000000002
PCK2	Q16822	-0.427954	+	3.4820099999999998
PCM1	Q15154	-1.02423	+	5.1879200000000001
PCMT1	P22061	-2.1177199999999998	+	6.3135700000000003
PCMTD2	Q9NV79	0	NA	NaN
PCNA	P12004	1.7536099999999999	+	6.7596600000000002
PCNP	Q8WW12	-6.8035099999999996E-3	NA	1.58809E-2
PCNT	O95613	0.26581100000000002	NA	0.43257099999999998
PCSK9	Q8NBP7	-1.90578	+	5.07904
PCTP	Q9UKL6	-3.1892999999999998	+	4.6539700000000002
PCYOX1	Q9UHG3	-1.90506	+	2.0493199999999998
PCYOX1L	Q8NBM8	2.5177900000000002	+	5.7362200000000003
PCYT1A	P49585	-1.10063	+	4.2162800000000002
PCYT2	Q99447	-1.07897	+	6.0702800000000003
PDAP1	Q13442	-0.98781600000000003	+	2.2147999999999999
PDCD10	Q9BUL8	-0.18799399999999999	+	1.79434
PDCD11	Q14690	0.89794700000000005	+	5.0718699999999997
PDCD2	Q16342	0.56561700000000004	+	1.86904
PDCD2L	Q9BRP1	-1.4376500000000001	+	5.7591599999999996
PDCD4	Q53EL6	0.158499	NA	0.52425299999999997
PDCD5	O14737	-1.2338199999999999	+	4.5760500000000004
PDCD6	O75340	-1.2612699999999999	+	7.6332899999999997
PDCD6IP	Q8WUM4	-0.94447599999999998	+	5.6312699999999998
PDCD7	Q8N8D1	-0.58387599999999995	+	1.2854000000000001
PDCL	Q13371	0.55271999999999999	+	2.7671100000000002
PDCL3	Q9H2J4	-0.45196900000000001	+	2.9975000000000001
PDE12	Q6L8Q7	-0.40543000000000001	+	2.1899299999999999
PDE3B	Q13370	1.74027	+	4.3489899999999997
PDE4A	P27815	1.4926900000000001	+	2.80016
PDE4DIP	Q5VU43	0.10939	NA	7.0388599999999996E-2
PDE6D	O43924	2.1387399999999999	+	3.5649000000000002
PDF	Q9HBH1	-4.3696799999999998	+	6.2709000000000001
PDHA1	P08559	9.4430899999999998E-2	NA	0.85542700000000005
PDHB	P11177	0.11858200000000001	NA	2.3141600000000002
PDHX	O00330	-0.56000399999999995	+	1.9578800000000001
PDIA3	P30101	-0.26877899999999999	+	1.92435
PDIA4	P13667	-1.3926099999999999	+	7.6786300000000001
PDIA5	Q14554	-0.79232199999999997	+	4.0367899999999999
PDIA6	Q15084	-0.18351000000000001	NA	1.61216
PDK1	Q15118	-0.32137900000000003	+	1.4850699999999999
PDK3	Q15120	4.27623	+	5.5791899999999996
PDLIM1	O00151	-1.2273799999999999	+	5.27942
PDLIM2	Q96JY6	3.1916699999999998	+	6.1560800000000002
PDLIM4	P50479	-2.7774700000000001	+	4.35717
PDLIM5	Q96HC4	-0.63952299999999995	+	4.75366
PDLIM7	Q9NR12	-2.3088199999999999	+	5.3518299999999996
PDP1	Q9P0J1	2.3668900000000002	+	1.57918
PDP2	Q9P2J9	2.84524	+	4.1158700000000001
PDPK1	O15530	0.72471300000000005	+	1.52945
PDPR	Q8NCN5	-2.2945199999999999	+	6.0998700000000001
PDRG1	Q9NUG6	-1.83849	+	0.86219199999999996
PDS5A	Q29RF7	0.45961400000000002	+	5.0338700000000003
PDS5B	Q9NTI5	0.75551100000000004	+	6.5986799999999999
PDSS1	Q5T2R2	-0.82491700000000001	+	2.3806799999999999
PDSS2	Q86YH6	0.218194	NA	0.180561
PDXDC1	Q6P996	1.3509800000000001E-2	NA	9.0822100000000003E-2
PDXK	O00764	-0.51524099999999995	+	1.7340500000000001
PDXP	Q96GD0	-0.82034099999999999	+	3.26
PDZD11	Q5EBL8	1.1958200000000001	+	1.1292199999999999
PDZD3	B0YJ61	4.4260200000000003	+	5.3826599999999996
PDZD8	Q8NEN9	3.5779899999999998	+	6.4507199999999996
PEA15	Q15121	-2.3763700000000001	+	3.2099099999999998
PEAK1	Q9H792	2.0578400000000001	+	1.29548
PEBP1	P30086	4.6243699999999999E-2	NA	0.33655400000000002
PEF1	Q9UBV8	-0.66700800000000005	+	1.9991699999999999
PELO	Q9BRX2	-0.47566199999999997	+	2.39628
PELP1	Q8IZL8	-0.51977700000000004	+	2.8728400000000001
PEPD	P12955	0.83395200000000003	+	4.7654300000000003
PER3	P56645	-2.4095	+	5.7480599999999997
PES1	O00541	0.35005399999999998	+	3.4494699999999998
PEX1	O43933	-0.70902200000000004	+	2.7210999999999999
PEX11B	O96011	-1.37818	+	4.2580600000000004
PEX13	Q92968	7.9032699999999997E-2	NA	7.6492500000000005E-2
PEX14	O75381	-0.93062699999999998	+	5.6270800000000003
PEX16	Q9Y5Y5	0.77662100000000001	+	1.81149
PEX19	P40855	-0.21854199999999999	NA	1.22936
PEX26	Q7Z412	-0.92893499999999996	+	1.34521
PEX3	P56589	-0.99765999999999999	+	1.2855000000000001
PEX5	P50542	1.03363	+	3.6841200000000001
PEX6	Q13608	0.37113800000000002	+	1.18198
PEX7	O00628	0.67110000000000003	+	0.92999900000000002
PFAS	O15067	0.55673700000000004	+	5.0216200000000004
PFDN1	O60925	-6.0017599999999997E-2	NA	8.8260400000000003E-2
PFDN2	Q9UHV9	-0.96310600000000002	+	3.6417199999999998
PFDN4	Q9NQP4	0.100504	NA	0.23727699999999999
PFDN5	Q99471	-0.60599999999999998	+	3.3921899999999998
PFDN6	O15212	-1.0668500000000001	+	2.3797799999999998
PFKFB2	O60825	-3.1185299999999998	+	3.65151
PFKFB3	Q16875	1.50854	+	3.7542900000000001
PFKFB4	Q16877	-3.8197199999999998	+	4.2137399999999996
PFKL	P17858	0.128252	NA	1.9507300000000001
PFKM	P08237	-0.673072	+	3.0293600000000001
PFKP	Q01813	0.861286	+	4.7520800000000003
